row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_N2.mzML Peak area,neg_FRN3_N2.mzML Peak area,neg_FRN2_N2.mzML Peak area,neg_FRN4_N2.mzML Peak area,neg_HFO5_N2.mzML Peak area,neg_HFO2_N2.mzML Peak area,neg_HFO1_N2.mzML Peak area,neg_FRN1_N2.mzML Peak area,neg_HFO4_N2.mzML Peak area,neg_HFO3_N2.mzML Peak area,
21134,392.8187128159773,27.11132,,,,,,,,,,,0,0,12092.311,0,0,0,0,0,0,0,
21135,438.81761177417184,27.11132,,,,,,,,,,,0,0,14633.596,0,0,0,0,0,0,0,
21136,307.02795614301937,27.111624,,,,,,,,,,,0,0,0,0,0,0,13281.322,0,0,0,
21137,398.8413335143632,27.112192,,,,,,,,,,,0,0,0,0,0,8642.249,0,0,0,0,
21138,406.89497915672314,27.112192,,,,,,,,,,,0,0,0,0,0,5910.3027,0,0,0,0,
21139,460.8198457569639,27.112192,,,,,,,,,,,0,0,0,0,0,96716.36,0,0,0,0,
21140,467.84067864549667,27.112192,,,,,,,,,,,0,0,0,0,0,5742.303,0,0,0,0,
21141,347.0452144733346,27.11244,,,,,,,,,,,13010.197,0,0,0,0,13834.974,0,0,0,9818.553,
21142,381.8801277799787,27.1128,,,,,,,,,,,1300204.6,1128958.4,1214836.5,1340465.9,1044837.06,1090319.1,1158566.2,1207897.9,1078987.9,0,
21143,479.7837993030934,27.112879,,,,,,,,,,,0,0,0,0,0,20832.117,0,0,0,7576.111,
21144,300.91134077414074,27.113342,,,,,,,,,,,40006.56,0,53221.92,0,0,0,0,38976.195,0,0,
21145,420.8066288323802,27.113474,,,,,,,,,,,14678.895,0,9965.14,8148.821,0,13194.782,0,9985.992,0,14422.802,
21146,256.8360552098849,27.11406,,,,,,,,,,,5297.9297,19454.268,13273.64,11945.814,0,0,0,12846.622,0,0,
21147,365.86553787449697,27.11438,,,,,,,,,,,63637.2,26671.152,46317.438,40586.074,49665.4,53536.977,47388.223,33912.996,47826.03,53644.305,
21148,237.09825315388446,27.114483,,,,,,,,,,,0,0,0,5275.9253,9492.06,7849.1514,5329.405,0,0,0,
21149,266.90198213515396,27.114586,,,,,,,,,,,0,0,8186.575,0,0,0,0,0,13356.726,0,
21150,445.97121049463993,27.114672,,,,,,,,,,,0,0,0,0,0,14110.287,6478.928,6823.5415,0,0,
21151,364.92307056372476,27.115364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6574.163,
21152,618.7229443993555,27.115639,,,,,,,,,,,0,0,0,10916.905,0,0,0,0,0,6759.2847,
21153,379.884653213834,27.115911,,,,,,,,,,,0,0,0,6194.976,0,0,0,0,0,0,
21154,436.82129580925925,27.115911,,,,,,,,,,,0,0,0,7237.757,0,0,0,0,0,0,
21155,518.7910972858574,27.115911,,,,,,,,,,,0,0,0,189314.44,0,0,0,0,0,0,
21156,642.7166748135604,27.115911,,,,,,,,,,,0,0,0,5060.9297,0,0,0,0,0,0,
21157,230.87506753966233,27.11621,,,,,,,,,,,2654.0789,0,5016.3286,0,0,0,0,0,0,0,
21158,388.88502865505967,27.116234,,,,,,,,,,,11951.358,0,14363.881,16980.004,5888.579,0,0,8300.569,6979.4497,0,
21159,238.9202975810967,27.116594,,,,,,,,,,,0,2270.6526,0,0,0,0,0,0,0,0,
21160,277.87433202538625,27.116594,,,,,,,,,,,0,6320.5137,0,0,0,0,0,0,0,0,
21161,400.8371210303047,27.116594,,,,,,,,,,,0,12590.326,0,0,0,0,0,0,0,0,
21162,443.808944096604,27.117609,,,,,,,,,,,0,35470.562,34861.004,31117.076,0,0,0,0,26672.922,0,
21163,407.0060639248392,27.117853,,,,,,,,,,,0,0,0,0,0,0,0,0,7909.3477,0,
21164,424.8906001921657,27.117853,,,,,,,,,,,0,0,0,0,0,0,0,0,3991.7642,0,
21165,444.8053902700444,27.117853,,,,,,,,,,,0,0,0,0,0,0,0,0,38911.54,0,
21166,462.81570261776767,27.117853,,,,,,,,,,,0,0,0,0,0,0,0,0,68651.68,0,
21167,610.7396239452241,27.117853,,,,,,,,,,,0,0,0,0,0,0,0,0,6458.6157,0,
21168,501.8139233830747,27.11795,,,,,,,,,,,13925.476,0,0,16531.549,21078.205,22307.91,0,11749.671,0,15003.367,
21169,358.8541042296644,27.11823,,,,,,,,,,,33465.613,21997.365,36288.168,35389.26,21332.633,26556.004,11557.485,28023.744,41210.223,14059.267,
21170,281.8664825370342,27.118504,,,,,,,,,,,5167.1777,7509.481,4197.967,0,0,5032.4844,0,15620.721,9291.892,9219.964,
21171,501.8140451094701,27.118933,,,,,,,,,,,9698.14,0,0,6402.369,0,0,0,7386.6943,0,0,
21172,464.7691703978626,27.1202,,,,,,,,,,,0,0,0,0,0,0,0,6304.377,0,0,
21173,536.7583883563792,27.1202,,,,,,,,,,,0,0,0,0,0,0,0,5089.4443,0,0,
21174,580.753604788924,27.1202,,,,,,,,,,,0,0,0,0,0,0,0,29774.246,0,0,
21175,584.9102228250774,27.1202,,,,,,,,,,,0,0,0,0,0,0,0,7900.3584,0,0,
21176,232.92455222453464,27.12034,,,,,,,,,,,126728.914,177222.39,0,155929.16,162888.33,173713.89,170676.5,126559.36,103758.016,147160.56,
21177,318.8483702183924,27.121082,,,,,,,,,,,0,0,0,0,4559.39,0,0,0,0,0,
21178,324.04218141277005,27.121082,,,,,,,,,,,0,0,0,0,5322.6396,0,0,0,0,0,
21179,201.94076319049697,27.121204,,,,,,,,,,,0,7014.5903,7397.0273,7686.7456,0,0,4410.9033,0,0,0,
21180,200.89278650895713,27.12158,,,,,,,,,,,6645.1924,0,0,6979.0415,0,0,0,0,0,13617.978,
21181,272.79494937044,27.12172,,,,,,,,,,,13389.174,0,0,6058.09,0,20087.123,21437.19,0,10793.4,8821.928,
21182,586.9065219716163,27.121872,,,,,,,,,,,25060.578,0,16501.125,22478.756,28293.0,12906.2295,36080.88,22180.275,29696.39,12753.059,
21183,378.8513495074595,27.122696,,,,,,,,,,,0,0,0,416186.75,0,0,0,632971.9,173610.83,0,
21184,284.91521114406873,27.12353,,,,,,,,,,,44749.45,32013.611,81429.23,47821.25,41171.1,19102.107,0,37358.13,22340.992,37988.01,
21185,240.9074665768987,27.123796,,,,,,,,,,,1921326.0,0,0,0,0,0,0,0,0,0,
21186,386.8711770439001,27.123796,,,,,,,,,,,6827.6406,0,0,0,0,0,0,0,0,0,
21187,397.8178198730155,27.123796,,,,,,,,,,,6092.9136,0,0,0,0,0,0,0,0,0,
21188,458.8242280120659,27.123796,,,,,,,,,,,80819.805,0,0,0,0,0,0,0,0,0,
21189,461.81947388343025,27.12425,,,,,,,,,,,53742.91,12041.824,20175.127,48356.848,37275.516,22928.05,0,41585.0,23828.209,35717.81,
21190,477.78512707360676,27.124813,,,,,,,,,,,0,0,5288.8657,0,11781.524,20268.486,0,0,0,17450.846,
21191,521.7862195129552,27.124939,,,,,,,,,,,0,31749.818,20011.662,37077.445,13947.644,0,0,0,23750.21,40091.098,
21192,210.930296378157,27.125395,,,,,,,,,,,0,0,54342.637,0,0,0,0,0,0,0,
21193,260.83334773024905,27.125395,,,,,,,,,,,0,0,5182.4736,0,0,0,0,0,0,0,
21194,366.8826083332029,27.125444,,,,,,,,,,,57630.98,38629.812,0,74699.62,47946.77,0,0,46906.48,46319.32,47548.336,
21195,303.8696222759182,27.126333,,,,,,,,,,,26639.7,5062.21,16355.505,0,14588.976,0,0,9635.508,9291.807,10548.593,
21196,321.8339316614559,27.126348,,,,,,,,,,,0,17815.244,0,16019.676,0,21723.195,39247.875,0,22448.531,25938.242,
21197,408.73491282456837,27.126442,,,,,,,,,,,7680.2227,3932.981,0,0,0,0,0,0,0,0,
21198,583.7487643993837,27.126633,,,,,,,,,,,33032.07,0,0,21777.148,0,33661.98,0,0,0,0,
21199,239.94481567844494,27.126701,,,,,,,,,,,103483.02,88087.45,86844.74,74240.11,85073.2,73162.445,0,75022.766,99705.31,82878.8,
21200,526.9404904074601,27.12683,,,,,,,,,,,4823.7974,0,0,0,0,18090.139,10029.037,4846.871,5077.1567,8654.596,
21201,210.9302787731738,27.127062,,,,,,,,,,,16575.098,19671.438,7034.152,14856.263,27104.281,24674.076,0,10585.982,0,20739.701,
21202,726.4971540784064,27.12712,,,,,,,,,,,0,15511.812,0,10363.083,0,0,0,5726.039,4662.541,0,
21203,474.78504713422575,27.12758,,,,,,,,,,,0,0,0,0,0,0,5895.6006,0,0,0,
21204,608.9083903257576,27.12758,,,,,,,,,,,0,0,0,0,0,0,6846.483,0,0,0,
21205,376.97434600132203,27.12783,,,,,,,,,,,0,0,0,0,0,4527.6274,0,0,0,0,
21206,307.0280298348308,27.12795,,,,,,,,,,,6520.225,0,0,0,0,0,14688.362,5934.961,0,4960.74,
21207,318.884500516922,27.12808,,,,,,,,,,,4321287.5,4634564.0,4563047.0,4683469.0,4627972.0,4869920.5,0,4656126.0,4687296.0,4844931.5,
21208,503.80988870247,27.12834,,,,,,,,,,,17663.086,11974.758,6894.9043,0,12239.467,18809.268,18147.008,18975.83,0,24419.277,
21209,295.89504773060924,27.128628,,,,,,,,,,,6203.8354,8857.934,4075.4026,0,0,0,0,8818.425,4313.42,0,
21210,462.7997131603138,27.12882,,,,,,,,,,,0,0,0,0,7461.015,0,0,5863.3105,0,5211.7437,
21211,292.8179442709079,27.12932,,,,,,,,,,,38389.152,30542.193,19407.762,31069.057,33085.434,0,23073.484,44607.76,24323.557,23987.168,
21212,620.722532138278,27.129768,,,,,,,,,,,6602.4004,8749.375,13167.359,0,22616.744,0,0,6730.2314,8451.365,0,
21213,281.12450474727444,27.129822,,,,,,,,,,,0,10884.452,0,0,0,0,0,0,0,0,
21214,241.08087110440454,27.13032,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4711.63,
21215,340.8987843093867,27.130962,,,,,,,,,,,0,0,9995.643,17705.146,0,0,8818.975,0,5211.833,14050.545,
21216,356.85775474754456,27.131182,,,,,,,,,,,224744.86,306685.4,274564.66,0,199776.58,0,181139.2,185039.67,260421.98,209033.66,
21217,298.8783164274989,27.131401,,,,,,,,,,,1731488.5,1691731.4,1714770.8,1713111.5,1773057.0,0,0,1858599.5,1700040.6,1875844.8,
21218,240.08152216982967,27.131441,,,,,,,,,,,10304.713,16426.121,0,0,0,0,22639.18,76481.51,0,0,
21219,258.91779197007963,27.131487,,,,,,,,,,,0,0,0,272893.44,0,0,0,0,0,0,
21220,265.90462039686076,27.131487,,,,,,,,,,,0,0,0,7254.927,0,0,0,0,0,0,
21221,351.7814122083379,27.131487,,,,,,,,,,,0,0,0,9362.704,0,0,0,0,0,0,
21222,386.0374465752555,27.131498,,,,,,,,,,,18916.463,16856.771,23593.08,8150.0586,13388.665,19638.56,0,0,0,16503.723,
21223,723.6897105819417,27.131487,,,,,,,,,,,0,0,0,3686.2646,0,0,0,0,0,0,
21224,274.88863719747076,27.131622,,,,,,,,,,,132815.1,0,202564.78,0,0,0,0,0,0,0,
21225,287.0871379983462,27.131977,,,,,,,,,,,0,0,0,0,0,0,0,0,7006.0996,0,
21226,468.69090192347005,27.131977,,,,,,,,,,,0,0,0,0,0,0,0,0,6281.595,0,
21227,544.783912941125,27.131977,,,,,,,,,,,0,0,0,0,0,0,0,0,7647.6597,0,
21228,724.6848749724801,27.132063,,,,,,,,,,,0,21761.861,11966.9,19990.73,14996.673,16327.909,0,17609.203,15410.292,0,
21229,326.0374657708089,27.132177,,,,,,,,,,,0,17656.893,0,8009.6333,8363.934,10403.027,24830.312,11126.865,13874.163,12793.036,
21230,341.009001298229,27.133081,,,,,,,,,,,0,49529.918,24264.09,0,25621.76,32213.4,0,0,0,0,
21231,418.81078947267514,27.135109,,,,,,,,,,,0,0,0,0,0,0,0,3186.024,0,0,
21232,547.1623045289386,27.1351,,,,,,,,,,,0,0,0,0,2283.735,0,0,5313.2446,0,0,
21233,474.7920815242433,27.135231,,,,,,,,,,,6072.327,0,0,0,3624.284,0,0,0,0,0,
21234,330.75352409266253,27.135414,,,,,,,,,,,5353.494,6532.7056,4552.439,9865.277,20526.648,0,0,6896.7383,0,0,
21235,304.98950243872054,27.135983,,,,,,,,,,,0,0,0,0,4749.8975,0,0,0,0,0,
21236,471.69281322245877,27.136406,,,,,,,,,,,0,11126.383,0,3584.3389,0,0,0,0,0,0,
21237,255.8371937798347,27.136705,,,,,,,,,,,23941.674,22297.547,16854.307,23381.871,37398.047,36971.29,36454.57,0,35610.973,32773.793,
21238,500.78038121624405,27.137161,,,,,,,,,,,7941.0254,0,4664.8823,0,0,0,0,4560.511,0,0,
21239,254.92651483502326,27.137228,,,,,,,,,,,18300.012,0,0,0,0,0,0,0,17250.113,7917.6904,
21240,276.88441331422814,27.137259,,,,,,,,,,,56835.19,43343.445,66841.09,69735.66,44710.12,44635.426,0,26765.574,32839.2,31068.965,
21241,292.8797430457524,27.137848,,,,,,,,,,,1387.2966,0,0,0,0,0,0,0,0,0,
21242,374.8591516212206,27.137848,,,,,,,,,,,21461.26,0,0,0,0,0,0,0,0,0,
21243,323.87613140820696,27.137854,,,,,,,,,,,0,0,24033.07,0,0,0,0,0,0,0,
21244,390.82094035648583,27.137848,,,,,,,,,,,18096.566,0,0,0,0,0,0,0,0,0,
21245,384.0417276393322,27.137854,,,,,,,,,,,0,0,11849.966,0,0,0,0,0,0,0,
21246,386.0048248081772,27.137854,,,,,,,,,,,0,0,7797.4023,0,0,0,0,0,0,0,
21247,725.4922397801149,27.138008,,,,,,,,,,,24577.74,0,0,0,36070.03,13205.552,23558.172,0,0,0,
21248,585.7445567779512,27.138258,,,,,,,,,,,53169.824,68426.86,0,58386.914,0,52412.96,0,0,24503.096,44561.293,
21249,299.8778302540303,27.138432,,,,,,,,,,,325265.2,281709.34,186999.25,0,354998.38,0,190454.98,326815.28,318392.25,185150.02,
21250,444.67373608165747,27.138632,,,,,,,,,,,28677.469,0,29762.193,0,13081.711,10470.605,0,0,0,0,
21251,272.89270741118145,27.13906,,,,,,,,,,,0,64669.957,0,0,0,0,0,0,58644.67,31400.748,
21252,520.7868237617698,27.13921,,,,,,,,,,,0,0,0,108017.61,0,0,0,77245.97,60315.246,42365.28,
21253,355.0278484901469,27.13935,,,,,,,,,,,6494.852,9008.324,5502.936,0,0,9076.831,0,0,4344.018,4923.9287,
21254,296.8825150782838,27.139717,,,,,,,,,,,0,0,0,0,0,0,0,30980.324,0,13443.554,
21255,366.03098320608063,27.139942,,,,,,,,,,,68195.1,0,0,0,85110.695,103952.27,0,97577.914,0,0,
21256,342.89432877609204,27.140192,,,,,,,,,,,0,0,0,0,0,6951.4287,0,0,0,0,
21257,319.8840041316618,27.140245,,,,,,,,,,,841212.06,697251.3,0,891454.8,701190.6,953487.2,0,590060.1,876823.44,920085.1,
21258,302.960493618684,27.140472,,,,,,,,,,,0,0,0,16442.166,0,0,0,4892.2373,8648.723,0,
21259,346.8756397276072,27.140484,,,,,,,,,,,5629.2217,9266.053,0,0,0,0,0,0,0,0,
21260,260.87289301418764,27.141266,,,,,,,,,,,5183.0415,0,0,9292.625,0,0,0,0,0,0,
21261,340.0122315058626,27.141655,,,,,,,,,,,0,6958.659,0,0,0,4332.874,0,0,0,0,
21262,357.85723748453097,27.141949,,,,,,,,,,,0,33122.953,11176.243,23991.863,14545.745,18227.7,23484.293,21747.361,26018.674,18093.893,
21263,286.9100798143176,27.142136,,,,,,,,,,,0,18938.03,15255.562,24672.541,0,0,0,0,0,0,
21264,570.7762800954071,27.142673,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7304.724,
21265,339.01215519973863,27.142859,,,,,,,,,,,0,116188.46,140982.34,0,0,0,247283.95,177178.4,0,0,
21266,218.91480809057626,27.1431,,,,,,,,,,,0,0,0,3969.0603,0,7193.31,5162.292,5141.998,0,6120.1636,
21267,238.9117500732854,27.143118,,,,,,,,,,,0,4122652.2,0,0,0,0,0,0,0,0,
21268,604.751037486485,27.143814,,,,,,,,,,,0,0,37489.914,0,0,0,47391.336,28875.818,45340.42,18904.947,
21269,396.84532859317665,27.144636,,,,,,,,,,,5447.539,0,4528.5273,6174.0225,0,0,0,0,0,0,
21270,480.7839197867528,27.144655,,,,,,,,,,,0,0,5802.902,0,0,43780.543,40823.69,0,0,8951.663,
21271,220.90032357199746,27.144928,,,,,,,,,,,19234.164,0,7984.733,4912.767,7131.9688,6000.594,0,17689.19,6483.403,18040.357,
21272,324.8352000995441,27.14562,,,,,,,,,,,4172.2646,4491.9946,0,4071.2935,6344.1475,0,10136.623,4796.873,8851.87,0,
21273,250.84331352139415,27.146154,,,,,,,,,,,0,0,0,0,0,0,0,0,6443.6133,0,
21274,314.8504189780222,27.146154,,,,,,,,,,,0,0,0,0,0,0,0,0,6090.138,0,
21275,478.78402121280624,27.146402,,,,,,,,,,,4016.5625,0,0,0,13711.169,0,57282.46,16308.007,0,22235.152,
21276,353.0314083796051,27.146566,,,,,,,,,,,33075.016,11605.289,0,12390.149,26515.564,0,0,6957.706,0,20217.848,
21277,213.0255375731872,27.147392,,,,,,,,,,,0,0,18841.844,0,0,0,0,0,5872.8057,6966.635,
21278,484.80216751107275,27.147366,,,,,,,,,,,0,0,3714.0503,0,0,8267.912,0,0,0,0,
21279,233.92408034700873,27.147507,,,,,,,,,,,0,0,0,0,0,6992.5083,4905.1304,0,0,0,
21280,502.63251855127595,27.147655,,,,,,,,,,,18915.543,0,0,0,0,8757.397,5822.9243,0,0,3951.3271,
21281,301.90732691358517,27.147797,,,,,,,,,,,962029.25,1098073.9,1087441.2,1014759.9,1088806.6,1052970.4,0,1019422.94,0,0,
21282,254.83580711308628,27.148335,,,,,,,,,,,0,0,0,0,0,15932.814,0,8855.966,9756.779,13476.502,
21283,404.8569425308306,27.148348,,,,,,,,,,,0,0,0,0,15434.17,0,0,0,0,0,
21284,443.84228087668345,27.148348,,,,,,,,,,,0,0,0,0,5086.12,0,0,0,0,0,
21285,667.7131541109501,27.148348,,,,,,,,,,,0,0,0,0,26804.467,0,0,0,0,0,
21286,806.6525594832005,27.148348,,,,,,,,,,,0,0,0,0,3438.4001,0,0,0,0,0,
21287,252.83048725939878,27.148485,,,,,,,,,,,0,4547.836,13083.019,5067.931,0,5238.8936,6335.6387,4393.054,0,7780.6333,
21288,439.81716534573246,27.14855,,,,,,,,,,,20305.336,0,0,0,0,0,0,8577.497,9260.892,0,
21289,662.7219098427765,27.148731,,,,,,,,,,,19235.516,18974.488,0,37194.1,0,9349.699,14497.935,23618.148,0,19632.32,
21290,489.8087063227352,27.149117,,,,,,,,,,,0,0,0,0,0,0,0,6369.1865,0,0,
21291,252.83816546146878,27.149298,,,,,,,,,,,0,0,24456.008,21374.365,28541.83,42302.992,34394.344,0,28348.37,17547.793,
21292,318.92098901474833,27.149664,,,,,,,,,,,0,53407.37,0,0,0,0,30316.428,0,51146.035,33528.55,
21293,727.6793295458087,27.149752,,,,,,,,,,,0,0,0,0,8327.638,20927.445,0,0,0,6219.2725,
21294,446.96746253917894,27.149809,,,,,,,,,,,0,0,0,0,7966.8164,0,4502.254,6467.6797,0,0,
21295,388.00030012242377,27.150242,,,,,,,,,,,5818.0693,4363.221,0,6722.293,4682.3643,0,0,8727.183,13747.316,17105.045,
21296,378.9751465124575,27.150347,,,,,,,,,,,9949.933,0,0,0,0,0,0,0,0,0,
21297,640.7215841104852,27.150482,,,,,,,,,,,15101.125,0,7120.025,7690.064,0,0,0,0,0,0,
21298,319.8367342304102,27.150629,,,,,,,,,,,40830.223,31061.559,8284.826,22231.068,0,15030.833,0,9361.82,0,20774.143,
21299,459.823737220713,27.15112,,,,,,,,,,,26109.988,0,0,31952.275,29591.79,0,14366.557,0,0,10867.139,
21300,278.87097576563656,27.15123,,,,,,,,,,,100540.19,103200.625,99442.74,0,109433.33,109002.44,0,0,125476.48,84968.39,
21301,296.89093281363955,27.151402,,,,,,,,,,,0,0,12052.532,0,15728.907,10416.266,5121.7266,0,9219.245,0,
21302,203.94078141995084,27.15181,,,,,,,,,,,0,0,1917.2234,0,5602.1304,0,0,0,0,0,
21303,386.8890409740495,27.152075,,,,,,,,,,,15223.273,0,13326.407,10253.453,6453.921,0,7630.978,7730.2573,6503.9067,16451.994,
21304,410.73201087084163,27.152924,,,,,,,,,,,10951.598,0,13008.154,12812.52,5224.079,0,0,17219.357,0,15883.212,
21305,352.7734242118026,27.152946,,,,,,,,,,,29274.42,0,16503.95,16195.339,0,34029.1,16512.34,8060.357,11662.49,10131.637,
21306,406.8523645968102,27.15319,,,,,,,,,,,0,0,3084.4438,0,0,0,3665.9697,0,0,0,
21307,586.7419376192147,27.15336,,,,,,,,,,,0,0,0,36754.184,0,0,0,9112.859,0,0,
21308,311.8650618583864,27.153437,,,,,,,,,,,0,0,3406.5134,0,0,0,0,0,0,0,
21309,438.8177361429795,27.153437,,,,,,,,,,,0,0,16159.369,0,0,0,0,0,0,0,
21310,343.99442254053656,27.15346,,,,,,,,,,,0,0,0,0,13419.494,0,0,0,0,7941.689,
21311,245.06540959101716,27.153585,,,,,,,,,,,2417.4717,6803.405,0,0,0,0,30002.375,8980.252,0,3874.2964,
21312,326.8686495924409,27.153593,,,,,,,,,,,4263.0137,0,0,0,0,8495.131,0,0,0,0,
21313,367.0315527298176,27.153776,,,,,,,,,,,9630.257,0,0,0,0,0,3917.5923,6487.415,10449.253,0,
21314,236.86903733611612,27.154392,,,,,,,,,,,0,0,5590.5713,0,0,3754.7441,0,0,0,0,
21315,474.7930238295873,27.155489,,,,,,,,,,,5416.8125,19324.201,0,14874.257,0,0,0,0,0,0,
21316,619.7223106169149,27.155485,,,,,,,,,,,0,0,0,0,0,12514.486,5546.567,0,0,0,
21317,370.875866068139,27.15588,,,,,,,,,,,3812.1658,0,0,3851.65,0,0,0,0,0,0,
21318,398.8215907740905,27.155886,,,,,,,,,,,0,0,0,11797.8545,18320.371,0,0,13720.137,0,0,
21319,215.00472227006233,27.155983,,,,,,,,,,,0,0,0,0,0,11064.373,0,0,0,0,
21320,301.8735356303438,27.155983,,,,,,,,,,,0,0,0,0,0,233955.92,0,0,0,0,
21321,481.80896392298126,27.155983,,,,,,,,,,,0,0,0,0,0,8867.275,0,0,0,0,
21322,527.653268145573,27.155983,,,,,,,,,,,0,0,0,0,0,2580.3064,0,0,0,0,
21323,319.91801482205943,27.156115,,,,,,,,,,,0,0,767424.4,237943.03,0,0,0,0,0,0,
21324,460.819970656655,27.156366,,,,,,,,,,,228641.6,171385.7,198989.64,282432.88,187181.34,190423.39,248303.9,296584.75,121240.984,230355.95,
21325,530.9328804610865,27.156761,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2333.1836,
21326,204.94035918744467,27.15706,,,,,,,,,,,0,13830.996,0,0,0,0,0,0,0,0,
21327,445.80510923947713,27.15706,,,,,,,,,,,0,3896.9146,0,0,0,0,0,0,0,0,
21328,519.7904624768225,27.15706,,,,,,,,,,,0,12594.566,0,0,0,0,0,0,0,0,
21329,668.8751262870376,27.15706,,,,,,,,,,,0,23026.955,0,0,0,0,0,0,0,0,
21330,257.8371256384681,27.157248,,,,,,,,,,,0,4064.2795,6064.1567,3989.856,0,9635.866,9106.063,9002.36,0,0,
21331,234.85917473990312,27.15748,,,,,,,,,,,0,37582.6,104871.77,0,46133.258,0,83449.195,0,88840.23,82042.03,
21332,206.94231277323598,27.157684,,,,,,,,,,,0,0,0,0,0,3952.8184,0,0,4095.941,0,
21333,364.86900528921626,27.1582,,,,,,,,,,,0,13709.376,19058.275,20316.998,16088.944,41740.168,29688.227,18536.85,21585.818,0,
21334,282.9210451959392,27.158361,,,,,,,,,,,10006.483,0,6082.1826,0,0,0,6457.445,0,15013.033,0,
21335,327.03392761402597,27.158424,,,,,,,,,,,6513.6475,0,0,0,9303.45,0,0,6403.588,5647.765,0,
21336,354.86120268373594,27.158566,,,,,,,,,,,445257.88,449025.12,456881.6,0,473434.38,464040.25,505787.5,476726.34,491754.44,490185.72,
21337,240.86551813241218,27.158695,,,,,,,,,,,0,0,0,0,0,0,0,0,9651.974,0,
21338,275.168196415352,27.158695,,,,,,,,,,,0,0,0,0,0,0,0,0,14478.321,0,
21339,283.1038151736749,27.158695,,,,,,,,,,,0,0,0,0,0,0,0,0,21887.19,0,
21340,325.9045734093606,27.158792,,,,,,,,,,,0,0,0,20435.268,0,0,0,0,0,0,
21341,723.6887888833918,27.158792,,,,,,,,,,,0,0,0,2635.7173,0,0,0,0,0,0,
21342,724.748074713487,27.158792,,,,,,,,,,,0,0,0,2809.4402,0,0,0,0,0,0,
21343,506.8318655292968,27.158997,,,,,,,,,,,9406.452,0,15993.8125,0,0,0,0,0,0,0,
21344,275.88804169117935,27.15954,,,,,,,,,,,0,3024.1946,0,0,0,0,0,4760.898,0,5728.5938,
21345,361.0153436054302,27.159586,,,,,,,,,,,12162.812,11909.893,0,0,0,5351.748,0,0,0,0,
21346,236.8562404080016,27.160398,,,,,,,,,,,14447.95,27489.545,43561.67,0,22545.523,41959.137,27600.672,36497.0,32589.77,50234.234,
21347,217.91789229091705,27.16066,,,,,,,,,,,7445.673,0,0,0,0,0,3825.6003,0,6631.187,0,
21348,278.88025652441655,27.16066,,,,,,,,,,,0,0,0,0,6338.353,0,13615.265,4156.149,0,0,
21349,299.04416789209915,27.160694,,,,,,,,,,,0,0,0,0,69596.12,0,0,0,0,0,
21350,301.04000042570743,27.160694,,,,,,,,,,,0,0,0,0,132407.33,0,0,0,0,0,
21351,671.8699503018591,27.160694,,,,,,,,,,,0,0,0,0,4058.026,0,0,0,0,0,
21352,355.860652922777,27.16159,,,,,,,,,,,32425.338,0,0,0,39765.156,46377.855,35065.9,32830.797,35553.97,33901.133,
21353,212.9259627136414,27.161757,,,,,,,,,,,0,55328.996,79758.2,120632.25,102042.85,48115.316,101253.555,62300.836,86016.3,78445.08,
21354,669.709573355887,27.161812,,,,,,,,,,,2791.1636,0,0,0,0,0,0,0,3457.9114,0,
21355,258.83704395952617,27.162088,,,,,,,,,,,39531.367,25502.047,24711.236,32159.643,13903.228,60700.68,0,39516.12,52584.906,13769.997,
21356,440.81347138448893,27.16296,,,,,,,,,,,167898.9,240823.69,240810.88,117769.95,189399.3,139965.1,181846.33,208898.28,150129.97,211845.69,
21357,295.81974065733573,27.16306,,,,,,,,,,,0,0,0,0,0,0,0,15736.355,0,0,
21358,346.8554717298034,27.16306,,,,,,,,,,,0,0,0,0,0,0,0,7273.706,0,0,
21359,354.7702157033466,27.16306,,,,,,,,,,,0,0,0,0,0,0,0,9172.945,0,0,
21360,465.8445026055026,27.16306,,,,,,,,,,,0,0,0,0,0,0,0,4162.265,0,0,
21361,616.7233472469106,27.16306,,,,,,,,,,,0,0,0,0,0,0,0,5484.808,0,0,
21362,442.9751404027546,27.16309,,,,,,,,,,,16667.615,19040.535,37933.426,32636.3,31849.984,28092.21,0,29062.516,0,40772.18,
21363,235.91999900625126,27.163498,,,,,,,,,,,7800.578,6162.409,0,5253.5757,0,6522.713,0,0,0,0,
21364,215.9210057686829,27.163916,,,,,,,,,,,0,17004.227,0,0,0,0,24378.82,0,37536.434,14630.577,
21365,216.9096494845138,27.164274,,,,,,,,,,,0,4046.6025,0,0,0,0,0,0,5082.324,0,
21366,285.91368060110165,27.164558,,,,,,,,,,,6398.799,0,0,0,0,0,0,0,0,0,
21367,610.9039667450032,27.164574,,,,,,,,,,,0,0,1925.9443,0,0,4349.7744,0,0,0,9476.574,
21368,502.81295079770564,27.164772,,,,,,,,,,,0,0,0,0,0,7822.7617,0,0,8277.452,0,
21369,476.7875502481006,27.165045,,,,,,,,,,,0,0,16637.455,0,11302.271,0,0,0,12847.151,10712.85,
